

TITLE = "DOM Intensity"
VARIABLES = "X", "Y", "Z", "Intensity"
ZONE I= 13 J= 13 K= 13 DATAPACKING=BLOCK VARLOCATION=([3]=CELLCENTERED)
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 

 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 
 8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02  8.333333e-02 

 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 
 1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01  1.666667e-01 

 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
 2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01  2.500000e-01 
